	Title	Location	Company	Salary	Synopsis
47	Data Scientist	Hybrid remote in Cambridge, MA 02142	Insurify	Estimated $108K - $137K a year	Reporting to the Director of Analytics, this role will be one of the first on our Customer Acquisition Data Science team.Catered lunches in the office.
48	Staff Data Scientist	Remote in Boston, MA	Samurai Hire	Estimated $139K - $176K a year	Responsible for Mining and Analyzing data pertaining to customer’s business experience.Do you have experience working with insurance data or building insurance…
49	Data Scientist	Cambridge, MA 02142 (East Cambridge area)	Context Labs	Estimated $89.6K - $113K a year	Performing exploratory data analysis to derive business insights.Familiarity with conceptual and logical data modeling principles.
50	Senior Data Scientist	Framingham, MA	Unity Technologies	Estimated $124K - $157K a year	Good communication skills to help collaboration with other data scientists and engineers.Enthusiasm about machine learning and data science.
51	Data Scientist	Boston, MA	Tagup, Inc.	Estimated $113K - $143K a year	Integrate new data sources into our data pipeline.Develop and deploy analytic models on industrial data.Build and maintain data processing and visualization…
52	Senior Data Scientist	Remote in Boston, MA 02110	meQuilibrium	Estimated $123K - $155K a year	Leverage existing data sets and engineer new data sets including development of SQL queries, data integration and resolution of data quality issues.
53	Data Scientist	Remote in Boston, MA+1 location	Comcentric	$139,000 - $276,000 a year	Mentor and grow other software engineers, data scientists, and ML engineers across teams.Solid knowledge of data structures and algorithms.
54	Senior Data Scientist	Boston, MA	Pagaya Investments	Estimated $114K - $144K a year	2+ years of experience working as a data scientist or a similar role involving data extraction, analysis, and statistical modeling.
55	Data Scientist	Boston, MA 02116 (South End area)	Natixis Investment Managers	Estimated $98.3K - $124K a year	Share insights with departments, through data visualization and data storytelling.Assist with data architecture and governance throughout the Business.
56	Data Scientist (Product Analytics)	Boston, MA	Jellyfish	Estimated $112K - $142K a year	Help the data science and analytics team improve our analytics tech stack to better collect, store, and process the analytics data we care about, as well as…
57	Data Scientist	Cambridge, MA 02138 (Cambridge Highlands area)	Vizgen	None	Build and implement data analysis pipelines to transform data into accessible and presentable formats.Experience with biological or instrumentation data.
58	Data Scientist	Cambridge, MA+4 locations	Iterative Scopes	Estimated $107K - $135K a year	Experience working with more data types (e.g. EMR, genomics, biometrics, images).The core responsibilities of this role include designing and implementing…
59	Senior Data Scientist - All regions	Boston, MA 02210 (South Boston area)	Cervello Inc	Estimated $119K - $151K a year	Experience leading data scientists in client-facing projects, driving them to deliver results.Experience with large data sets and big data computing…
60	Senior Data Scientist	Boston, MA	Vectra AI	Estimated $130K - $165K a year	Familiarity with data structures and algorithms.Be on the leading edge of applying machine learning and data modeling to the world of advanced cyber security.
61	Data Science Statistician	Hybrid remote in Boston, MA 02215+3 locations	Dana-Farber Cancer Institute	Estimated $86.5K - $110K a year	Performs data analyses and assures reproducibility of results.Responsible for statistical aspects of study/experiment design, identification of appropriate…
62	Data Scientist/Senior Data Scientist	Boston, MA	Tive	Estimated $116K - $147K a year	Prior industry data science experience,.Prior experience building forecasting models from multivariate data,.Strong Python and SQL skills,.
63	ANALYTICS MANAGER, CRM (DATA SCIENCE)	Remote in Boston, MA	DraftKings	None	Proficiency in Tableau or similar data visualization tools.Comfortable presenting complicated data views to cross-functional audiences and senior leadership.
64	Data Scientist, Analytics	Boston, MA	TikTok	Estimated $110K - $139K a year	Expert experience developing large and complex data pipelines using SQL.Experience with a data visualization tool (e.g. Tableau).Familiarity with Python or R.
65	Biomedical Data Scientist	Remote in Boston, MA	PathAI	None	Background in clinical data/oncology/immuno-oncology and/or experience working with clinical trial data is a plus.
66	Senior Clinical Data Scientist (RWE) – Remote	Remote in Cambridge, MA 02139	EQRX	Estimated $118K - $149K a year	You will conduct analyses using various disparate types of healthcare data (e.g., real-world insurance claims data, electronic health record (EHR) data, and…
67	Data Science Data Analyst	Hybrid remote in Cambridge, MA 02141	CarGurus	Estimated $71K - $90K a year	Work closely with data scientists, and collaborate closely on new data science projects.Build automated tests to ensure the integrity of the data ingested by…
68	Data Scientist, R&D	Remote in Boston, MA 02110	Tutela Technologies	Estimated $98.1K - $124K a year	Use understanding of the underlying data and business objectives to optimize feature engineering for input data.Experience with largescale geospatial data.
69	Data Scientist	Boston, MA+2 locations	OM1	Estimated $98.3K - $124K a year	Use our standardized, linked data.Eagerness to dig into the data.Develop solutions that read large volumes of data and produce insights in real time.
70	Data Scientist	Remote in Boston, MA 02114	Archetype	Estimated $112K - $142K a year	Advanced experience in performing exploratory data analysis, feature engineering, data normalization and hyperparameter tuning.
71	Data Science Data Analyst	Hybrid remote in Cambridge, MA 02141+1 location	CarGurus	Estimated $71K - $90K a year	Work closely with data scientists, and collaborate closely on new data science projects.Build automated tests to ensure the integrity of the data ingested by…
72	Data Scientist	Boston, MA+1 location	OM1	Estimated $98.3K - $124K a year	Use our standardized, linked data.Eagerness to dig into the data.Develop solutions that read large volumes of data and produce insights in real time.
73	Scientist I, Data Management	Cambridge, MA	Foundation Medicine, Inc.	None	Perform the data integration and transformation and deliver data tables based on data specifications.Perform ad-hoc data management and data analysis tasks.
74	Senior Data Scientist (Remote-US based)	Remote in Boston, MA	Plum Lending	Estimated $128K - $162K a year	Experience with data visualization and strong design sensibilities.Leverage external data sources to support customer acquisition and retention effort.
75	Data Scientist (Remote)	Remote in Lexington, MA 02420+1 location	Solidus Technical Solutions	Estimated $96.1K - $122K a year	Successful individual will contribute to the analytics and management of data solutions, and would be responsible for maintaining data quality, developing data…
76	Senior Data Scientist - Security and Trust	Remote in Boston, MA	Klaviyo	Estimated $134K - $169K a year	Use data science to help Klaviyo grow faster.The company's hybrid customer-data and marketing-platform model allows companies to grow by fostering direct…
77	NLP Research Scientist	Remote in Boston, MA+1 location	Invitae	Estimated $120K - $152K a year	Formulate healthcare data structuring challenges into ML/NLP solvable problems.Innovate and ideate novel ML/NLP-driven solutions for structuring healthcare…
78	Data Scientist	Cambridge, MA	DeepHealth	Estimated $107K - $135K a year	Investigate and improve data quality.Expertise with data visualization techniques.Experience working with medical data.Reports To: VP of Data Science.
79	Senior Data Scientist	Cambridge, MA	Bryant Staffing Solutions	None	Analysis of multi-omics data (including spatial and single-cell data).Familiarity with data visualization and dimensionality reduction algorithms.
80	Computational Scientist - Data Analyst	Charlestown, MA 02129	PD Theranostics	$90,000 - $130,000 a year	There is additional opportunity to refine current approaches and develop novel methods for data analysis.You will also work closely with the senior scientists…
81	Machine Learning Engineer	Remote in Boston, MA	Snowplow Analytics	Estimated $112K - $142K a year	Passion for data and continuous product development.LOVE Data…Track record of using data and building models to inform.MacBook and home office equipment.
82	Data Scientist	Lowell, MA	M/A Com Technolgy Solutions	Estimated $97.6K - $124K a year	Develop software, algorithms, and applications to apply mathematics to data, perform large scale experimentation and build data driven apps to translate data…
83	Senior Data Analyst People Analytics	Boston, MA 02212 (Central area)	2020 Tech IQ	Estimated $98.5K - $125K a year	Minimum of 5 years in a previous data analytics or data science role.This role will also focus on enabling our organizational leaders to make better data…
84	Data Scientist, Analytics	Remote in Burlington, MA 01803	Veracode	Estimated $111K - $141K a year	Strong SQL skills, including writing complex queries to extract and analyze large volumes of data.Leverage and improve our data science platform consisting of…
85	Senior Data Scientist	Natick, MA	DOTS Technology Corp	Estimated $143K - $180K a year	The successful candidate will have a strong background in development of image and signal processing algorithms as well as analysis of high throughput…
86	Data Scientist, Pricing & Analytics	Boston, MA	Perch	Estimated $33.8K - $42.8K a year	Support data scientists and economists by building new feature sets that reduce error and monitor model prediction.
87	REMOTE* Machine Learning Engineer	Remote in Boston, MA	Piper Companies	$55 - $70 an hour	Serve as a mentor to junior-level scientists and engineers, focusing on software engineering skills and best practices.
88	Data Scientist – High Throughput/High Content Screening	Boston, MA 02210 (South Boston area)	Dewpoint Therapeutics	Estimated $86.6K - $110K a year	Work with biologists, chemists and fellow data scientists to perform exploratory and predictive analysis on a wide range of data sources including microscopy…
89	Senior/Lead Data Scientist	Boston, MA 02116 (Back Bay area)	Salesforce	$82,400 a year	Each team is made up of data scientists, engineers, growth analysts, and information management experts who are dedicated to driving product strategy with data…
90	Data Scientist II	Boston, MA 02210 (South Boston area)+1 location	Teikametrics	Estimated $96.3K - $122K a year	3+ years of experience working as a professional software developer or data scientist, 2 of which may be graduate-level work in a hard science.
91	Data Scientist	Framingham, MA	Workhuman	Estimated $110K - $139K a year	Experience working with text data annotation.Experience working with speech and/or language data.Work with linguists and engineers in actively providing…
92	Senior Data Scientist/Machine Learning Engineer	Remote in Boston, MA 02109+23 locations	Recruiting From Scratch	$140,000 - $200,000 a year	Work with cross-functional teams, including lawyers, data protection and security researchers.Gather training data, and train and evaluate state-of-the-art…
93	Director, Data Science	Boston, MA 02116 (Back Bay area)	Bain & Company	Estimated $140K - $177K a year	3+ years of experience managing data scientists.Translate business objectives into data and analytics solutions and, translate results into business insights…
94	Data Scientist, Computational Biology and Rx Creation	Cambridge, MA 02139 (The Port area)+2 locations	EQRX	None	You’ll drive the adoption of data products based on seamless, transparent, data and bioinformatic tools across a data-first life sciences company.
95	Lead Data Engineer	Cambridge, MA	DeepHealth	Estimated $120K - $152K a year	Experience with imaging data (medical image data preferred).The Lead Data Engineer is responsible for managing all imaging data, metadata, and tools for…
96	Sr Data Scientist/Lead Data Scientist	Hybrid remote in Watertown, MA	Neumora	Estimated $138K - $175K a year	Mentor and supervise other data sciences.Work closely with other data scientists and engineers to help set up and run data processing, feature engineering,…
97	LEAD MACHINE LEARNING ENGINEER	Remote in Boston, MA	DraftKings	Estimated $133K - $169K a year	Collaborate with business stakeholders across the company to plan and execute valuable data science projects.Take ownership of engineering design, development,…
98	Senior Data Scientist	Boston, MA	Jerry	Estimated $126K - $159K a year	You will join a team of data engineers, data analysts, and data scientists.Partner with other data scientists to evolve, optimize and integrate machine…
99	Senior Data Analyst People Analytics	Boston, MA	Hart Consulting	$80,000 - $105,000 a year	Minimum of 5 years in a previous data analytics or data science role.The incumbent will use strong business acumen and data analytics to deliver solutions,…
100	Senior Data Scientist	Remote in Boston, MA	SimpliSafe	Estimated $115K - $146K a year	SQL and relational data modeling.Tools commonly used for data analysis such as Jupyter Notebooks.Core data science methods like machine & deep learning,…
101	Data Visualization Designer	Cambridge, MA 02139 (Cambridgeport area)	MORSE Corp	None	Experience designing and prototyping visualizations for large and complex data sets.M.S. or Ph.D. in Human Computer Interaction that focuses on data…
102	Senior Data Analyst People Analytics - Boston, MA - USA	Boston, MA	Crescentia GTS	Estimated $95.4K - $121K a year	Minimum of 5 years in a previous data analytics or data science role.The incumbent will use strong business acumen and data analytics to deliver solutions,…
103	Lead Data Scientist	Boston, MA	Putnam Investments	Estimated $134K - $170K a year	Strong ability to work across disciplines to collaborate with data scientists, software engineers, and product teams.
104	Scientist Statistician	Billerica, MA	Lantheus Medical Imaging, Inc.	Estimated $88.7K - $112K a year	Familiarized with data mining of extensive or cloud-based database platforms and ability to construct trend analysis.
105	Statistical Programmer - Entry Level	Brookline, MA 02446+1 location	Frontier Science	Estimated $61.6K - $78K a year	As a Statistical Programmer, this role is responsible for supporting the organization’s statisticians, data managers, and other staff through the use of SAS in…
106	Senior Machine Learning Research Scientist, Prediction	Remote in Boston, MA 02210	Motional	$172,020 a year	Work closely with the Planning team to integrate your motion prediction models with our state-of-the-art driving system.Fluency in Python or C++.
107	Data Scientist / Engineer - US (Hybrid /Remote)	Remote in Boston, MA	Shift Technology	Estimated $113K - $143K a year	Implementation of the data engineering, usually from client extracts to the insertion of the data in our data stores (SQL, ElasticSearch).
108	Senior Data Analyst	Boston, MA	Epic Games	Estimated $111K - $141K a year	Perform statistical data analysis using data querying tools such as SQL and Spark.Passion for sharing data with others.Overall desire to make things better.
109	Data Scientist, Bioinformatics and Machine Learning	Cambridge, MA	Voyager Therapeutics	None	Work directly with the scientists to develop and train on consistent data management procedures around assay execution and data curation.
110	Senior Data Engineer	Cambridge, MA 02139 (Cambridgeport area)+2 locations	MORSE Corp	Estimated $128K - $162K a year	A successful candidate will be working with data scientists, software engineers, and data providers to maintain data and transforms on that data.
111	Catastrophe Analyst	Boston, MA 02111 (Central area)	Berkshire Hathaway Specialty Insurance	Estimated $74K - $93.8K a year	Experience in SQL and understanding of AIR or RMS data structure preferred, required for Senior Catastrophe Analyst.Conduct periodic training for underwriters.
112	Lead Data Scientist/ML Engineer	Remote in Boston, MA 02114	Pixability	Estimated $135K - $172K a year	Data warehousing with Snowflake and data visualization with Looker.3+ years of experience as a technical lead on successful, high-performing data science…
113	Staff Data Scientist	Boston, MA	Syrinx	Estimated $122K - $155K a year	Analyze large data sets to develop multiple, custom models and algorithms to drive innovative correlations for fraud and acceptance data as well as social data.
114	Data Analyst	Hybrid remote in Cambridge, MA 02142	Insurify	Estimated $90K - $114K a year	Building new data views + optimizing existing ones to empower teams across the business.Experience in data analysis in consumer / retail / e-commerce / SaaS.
115	Machine Learning Engineer	Boston, MA	Pison	Estimated $108K - $136K a year	Mentor junior-level scientists and engineers, focusing on software engineering skills and practices.Pison leverages our patented electroneurography (ENG)…
116	Data Scientist	Boston, MA 02110 (Downtown Crossing area)	LogRocket	Estimated $144K - $183K a year	Experience presenting insights to executives and nontechnical audiences about product analytics data.Brainstorm and test new data product ideas with the…
117	R&D Engineer	Natick, MA 01760	Delsys Incorporated	Estimated $92.1K - $117K a year	Collaborate with a multidisciplinary team of scientists, engineers, and clinicians to design technology for evaluating human movements, including exercise &…
118	Application Data Scientist (Medical Diagnostics Application)	Bedford, MA 01730	Werfen	Estimated $97.9K - $124K a year	Database development and data analysis.Experience applying data science expertise in medical diagnostics a major plus.Part of ATD sub-team in AI/ML area.
119	Statistical Programmer (SAS)	Braintree, MA	PepsiCo	$77,900 - $112,900 a year	Assist data scientists and subject matter experts in operating and improving the forecasting engines.4 years of SAS programming and data analysis experience…
120	Machine Learning Applied Scientist	Remote in Boston, MA	OfferFit	Estimated $89.1K - $113K a year	This allows lifecycle marketers to test & improve the performance of their campaigns much faster than before.Architecture/DevOps: Kubernetes, Airflow, Ansible,…
121	Statistician	Boston, MA 02116 (Back Bay area)	Karen Clark & Company	Estimated $85.9K - $109K a year	In this position, you will work closely with scientists and engineers to integrate sound statistical methods into KCC catastrophe models and conduct data…
122	Senior Data Analyst	Boston, MA 02109 (Downtown area)	Decision Point Healthcare	Estimated $90.1K - $114K a year	Understand data storage and data sharing methods.Compile and organize traditional and non-traditional healthcare data (medical claims, satisfaction survey data…
123	Quantitative Researcher	Boston, MA	Arrowstreet Capital	None	Participating in data architecture decision-making to support the Research data platform.Experience analyzing large data sets.
124	Lead Data Scientist - W-2 Only	Boston, MA	Syrinx	Estimated $146K - $185K a year	Key Responsibilities Understands and improves how data is sourced from different sources and ingested with the data integration solution Ensures that enterprise…
125	Data Scientist	Boston, MA 02116 (South End area)+2 locations	Medidata Solutions	None	Acorn AI is looking for data scientists who will help us tackle some of the most complex questions facing the industry today using our proprietary Acorn…
126	Applied Scientist - SLAM, Autonomous Mobility	Cambridge, MA	Amazon.com Services LLC	$123,300 - $160,000 a year	Experience building machine learning models or developing algorithms for business application.1+ years of experience programming in Java, C++, Python or…
127	Machine Learning Engineer	Cambridge, MA 02142 (Kendall Square area)+8 locations	Flagship Pioneering, Inc.	Estimated $114K - $144K a year	Proficiency in Python and experience analyzing data with Numpy/Scipy, R, or similar.They will collaborate closely with computational and life scientists to…
128	Associate Director/Director, Data Science	Somerville, MA	Flagship Pioneering, Inc.	Estimated $153K - $193K a year	Collaborate closely with experimental scientists to ensure that data is generated and used effectively.Recruit, lead, mentor, and develop a talented team of…
129	Senior Applied Scientist	Remote in Boston, MA	StockX	Estimated $136K - $173K a year	Experience with big data platforms like Spark.You have dealt with data exploration, analysis, and feature engineering.
130	Machine Learning Scientist	Remote in Cambridge, MA	Kebotix	Estimated $95.3K - $121K a year	You will be responsible for research and development of novel AI/ML methods that help solving practical problems in accelerating discovery of novel functional…
131	Senior Data Scientist, Product	Cambridge, MA 02138 (West Cambridge area)+1 location	ConcertAI	Estimated $125K - $159K a year	You will collaborate with clinical data scientists, product and software engineers on prototypes and its productization.
132	Data Scientist/Sr. Data Scientist, AI and Computational Biol...	Cambridge, MA 02142 (Kendall Square area)+2 locations	Flagship Pioneering, Inc.	None	Preprocessing of data sets and data clean up.Mine and analyze large data sets.Analyze genomic data for feature selection.
133	Machine Learning Engineer	Remote in Cambridge, MA+2 locations	Alldus	Estimated $125K - $159K a year	Obtains data sets through partnerships and collaborations with research organization's.2 years industry experience including software development in Machine…
134	Associate Director of Data Science	Remote in Needham, MA 02494	Tripadvisor	Estimated $176K - $222K a year	6+ years of industry experience in data science or machine learning.Beyond leading a team of ML scientists, you will also be expected to work cross…
135	Senior Data Analyst	Remote in Boston, MA	Overjet	Estimated $116K - $148K a year	Continuously identify areas of improvement to enhance data driven decision making throughout the organization.
136	NLP Engineer	Boston, MA	IMMUNITY HEALTH	Estimated $120K - $152K a year	Maintain data assets, manage data harvesting and processing projects.Immunity Health uses natural language processing, machine learning, and electronic health…
137	Content Writer - Data and Research	Remote in Cambridge, MA 02142	Insurify	None	Research/collect data for and write original editorial pieces targeted at auto insurance shoppers (research will involve data-driven analysis, so a head for…
138	1629 Data Architect	Boston, MA	Infoorigin inc	$125,000 - $195,000 a year	Responsibilities: Install and configure information systems to ensure functionality Analyze structural requirements for new software and applications Migrate…
139	Senior Data Analyst	Hybrid remote in Cambridge, MA 02142	Insurify	Estimated $109K - $138K a year	Orchestrate data solutions that improve our data quality from our insurance partners to increase trust in the data.Catered lunches in the office.
140	Machine Learning Engineering	Boston, MA	Tutor Intelligence	Estimated $98.3K - $124K a year	State-of-the-art data collection and machine learning pipelines, where on-distribution data is generated live on demand by a network of remote human workers …
141	Senior Research Data Scientist	Boston, MA	Roku	Estimated $144K - $183K a year	Provide expert consultative assistance on AI to other teams in the company, including research data scientists working in other areas of Roku's stack, and…
142	Machine Learning Engineer	Remote in Boston, MA	Manifold AI	Estimated $143K - $181K a year	You thrive on data-driven development—always looking for ways to analyze and improve with data.You've worked with large data sets.
143	Senior Data Analyst	Boston, MA 02118 (North Dorchester area)	The Greater Boston Food	Estimated $89K - $113K a year	Knowledge of data governance, data quality management concepts and data quality tools.Develop data solutions, tools, and capabilities to enable self-service…
144	Senior Data Analyst People Analytics	Boston, MA 02132 (Roslindale area)	Bryant Staffing Solutions	Estimated $108K - $136K a year	Minimum of 5 years in a previous data analytics or data science role.The incumbent will use strong business acumen and data analytics to deliver solutions,…
145	Statistical Analyst	Boston, MA	OM1	Estimated $84.6K - $107K a year	Perform data investigation and database queries.Work with clinical informatics, epidemiology, data science and engineering to develop innovative solutions to…
146	Lead Data Scientist	Needham, MA	Humanity	Estimated $94.8K - $120K a year	Developing statistical and machine learning models to predict consumer behavior, integrating survey, household and retail sales data.
147	Machine Learning Engineer	Boston, MA+2 locations	Glassdoor	Estimated $91.9K - $116K a year	Build scalable production systems for data collection, data transformation, feature extraction, model training, and testing, using distributed software tools.
148	Senior Data Analyst (Hybrid)	Waltham, MA	ZoomInfo Technologies LLC	Estimated $98.8K - $125K a year	Experience with big data analysis.Experience in data search and/or master data management (MDM) technologies/pipelines is a plus.
149	Computational Biologist, Human Data Scientist	Cambridge, MA	Vor Biopharma	None	The successful candidate will work with a group of multi-disciplinary scientists and apply data mining expertise to support the development of innovative cell…
