	Title	Location	Company	Salary	Synopsis
11	Data Scientist	Chantilly, VA 20151	CEQUAL Solutions, INC	$125,000 - $160,000 a year	Present information using data visualization techniques.Undertake preprocessing of structured and unstructured data.Combine models through ensemble modeling.
12	Junior Data Scientist	Reston, VA 20191	Dezign Concepts LLC	$100,000 - $125,000 a year	The Sponsor manages a large number of data scientists of varying levels of experience, and provides them challenging and exciting project work in a fast-paced…
13	Data Scientist	Ashburn, VA 20147	AdvanceSoft	Estimated $118K - $149K a year	Articulate and educate various internal stakeholders on Equifax data and analytical quality solutions.Requires understanding large, diverse data sources,…
14	Data Scientist - Remote Opportunity	Remote in Sterling, VA 20166	Gravy Analytics	Estimated $102K - $130K a year	Demonstrated experience with production data, ability to access data and use data extracts, ability to construct and manipulate large data sets of structured…
15	Research Data Scientist	Reston, VA	ED Wallach Search Group	Estimated $97.5K - $123K a year	At our Reston HQ, research teams of mathematicians, computer scientists, and other scientists collaborate to build advanced decision aids that exploit customer…
16	Data Scientist I	McLean, VA 22102	Iridium Satellite, LLC	Estimated $52.6K - $66.6K a year	Assist with mining data from primary and secondary sources and reorganizing data into formats that can be easily read by either human or machine.
17	Data Scientist	Temporarily Remote in Washington, DC	U.S. Mint	$106,823 - $138,868 a year	Develop algorithms that extract, transform, and load data from operational data stores into data marts and/or a data warehouse, develop the algorithms that…
18	Data Scientist	Herndon, VA 20170	Applied Research Associates, Inc	Estimated $152K - $192K a year	The candidate will lead research efforts for data pattern discovery.This position would also be ideal for a data focused developer with strong data modeling…
19	Data Scientist	Washington, DC 20002 (Truxton Circle area)	Government of the District of Columbia	$89,457 - $115,262 a year	The candidate will perform exploratory data analysis and identify meaningful patterns and relationships within the data.Pay Plan, Series and Grade: CS-0101-13.
20	Research Data Scientist	Reston, VA 20190 (Sunset Hills area)	Metron, Inc.	Estimated $90.4K - $114K a year	At our Reston HQ, research teams of mathematicians, computer scientists, and other scientists collaborate to build advanced decision aids that exploit customer…
21	Jr. Data Scientist/Data Scientist	Arlington, VA 22203 (Bluemont area)	Innovative Defense Technologies (IDT)	Estimated $95.7K - $121K a year	Previous experience in a ML or data scientist role and a track record of building ML or DL models.Experience using data visualization principles and tools.
22	Early career data scientist / analyst / statistical genetici...	Washington, DC	Data Tecnica	None	This will focus on running and refining standard analysis, data management and data visualization workflows.Scope of research: Supporting cloud based analysis…
23	Senior Data Scientist	Washington, DC	MissionWired	$85,000 - $135,000 a year	Experience managing data warehouses and/or data lakes;Ability to build and optimize data pipelines, architectures, and data sets;
24	Data Scientist (Remote)	Remote in McLean, VA	ID.me	Estimated $116K - $147K a year	In this role, you will work closely with the data team, various operational teams, and company leadership to develop our data science practice.
25	Data Scientist	Herndon, VA+3 locations	Accenture Federal Services	Up to $10,000 a month	Experience with managing data and creating algorithms using AWS.Refer a qualified candidate and earn up to $10K.Comfortable navigating the command line.
26	Junior Data Scientist	Alexandria, VA 22310	CALIBRE Systems, Inc.	Estimated $60.3K - $76.3K a year	Integrate data sources into our data warehouse.Ability to proficiently write at least one scripting language in order to retrieve data from a source,…
27	0017HQ-38 Data Engineer/Scientist	Reston, VA+1 location	Global InfoTek, Inc.	Estimated $107K - $135K a year	Developing and operating data processing systems.Experience with tactical data communications.You will be responsible for the development and operations of…
28	Senior Data Scientist	Dulles, VA 20166 (Dulles International Airport area)	ATPCO	Estimated $140K - $178K a year	Catalog/document new data sources and process pipelines while creating data pipelines for future data science projects.
29	Data Scientist - Exploration of Wearable Device Data in Pred...	Bethesda, MD	National Institute of Biomedical Imaging and...	None	Time series data analysis (experience with wearable sensor data analysis preferred).The National Institute of Biomedical Imaging and Bioengineering (NIBIB)…
30	ANALYTIC MATHEMATICIAN, STATISTICIAN, DATA-SCIENTIST	Washington, DC	US Defense Intelligence Agency	$89,834 - $116,788 a year	Demonstrate an ability to merge all-source analytic tradecraft with advanced methodologies/tools and data science analysis to produce written products for high…
31	Data Scientist	McLean, VA	Byte Systems	Estimated $158K - $200K a year	(Desired) Demonstrated experience enabling effective data discovery and data integration to support analysis from diverse sources.
32	Senior Data Scientist	Herndon, VA	Wärtsilä	Estimated $136K - $172K a year	Turn data models and algorithms into software and evaluate model effectiveness by conducting tests on large sets of historical data.
33	Senior Data Scientist	Remote in Arlington, VA	Storyblocks	Estimated $128K - $162K a year	We value data scientists who think critically and effectively weigh the benefits of machine learning implementations to deliver maximum value.
34	Data Scientist /Data Engineer /AIML Engineer	Falls Church, VA	NNData	Estimated $113K - $142K a year	Assists to design and build relational databases for data storage or processing.Cleans and maintains the database by removing and deleting old data.
35	Data Scientist	Falls Church, VA 22042	Core Interface Corporation	Estimated $89.5K - $113K a year	Working with large, complex, and disparate data sets.Raising proactive inquiries to the Sponsor based on observations and proposed data analysis/exploitation.
36	Data Scientist	Herndon, VA 20170+4 locations	Datasync Techonlogies Inc	Estimated $102K - $129K a year	Querying and mining large data sets to discover transaction patterns, examining data and filtering for targeted information that utilize both traditional and…
37	Data Scientist	Reston, VA	IC-1 Solutions	Estimated $87.6K - $111K a year	Ability to leverage multiple data management tools to organize relevant information and make decisions.Ability to translate complex, technical findings into an…
38	Data Scientist	Arlington, VA 22209 (North Rosslyn area)	Synectics for Management Decisions Inc	Estimated $96.8K - $123K a year	Design time forecasting models to improve the existing division summary and director division dashboards using scripting languages Python/R.
39	Data Scientist (Remote)	Remote in Washington, DC 20005	BlueLabs	$75,000 a year	Collaborate with engineers, data scientists, program managers and external stakeholders to troubleshoot problems and proactively create solutions.
40	Data Scientist (Junior)	Springfield, VA+1 location	Allen Integrated Solutions	Estimated $74K - $93.8K a year	Demonstrated experience developing descriptive, predictive, or prescriptive analytics to sense-make structured and unstructured data.
41	Data Scientist	Bethesda, MD 20892	Dovel Technologies, LLC	Estimated $113K - $143K a year	Conduct educational courses on data science and data sharing techniques.Provide support on integration of data acquisition software and data analysis…
42	Senior Data Scientist	Chantilly, VA	NT Concepts	Estimated $156K - $198K a year	Driving decision-making with data-driven models.This position requires an advanced level of experience, a passion for exploring and pushing the boundaries on…
43	Data Scientist	Remote in Arlington County, VA	Pluribus Digital	Estimated $122K - $154K a year	Provide and support large-scale file manipulation, data modeling, data mapping, data testing, data quality, and documentation preparation.
44	Data Scientist	Tysons, VA+13 locations	Logistics Management Institute	Estimated $98.5K - $125K a year	Successful LMI Data Analyst demonstrate competency in data sourcing, data ingestion, data mapping, entity relationships, and data fusion/mediation.
45	Data Analyst (Scientist)	Washington, DC	Aurotech, Inc.	Estimated $105K - $133K a year	Independently using data to answer questions.Using methods of exploratory data analysis and.Demonstrating ability to identify when data is insufficient.
46	Junior data scientist / bioinformatics	Remote in Glen Echo, MD 20812	Data Tecnica	None	We will perform mouse experiments while collecting high resolution quantitative data from multiple data streams.
47	Data Scientist	McLean, VA 22102	Breakforth Solutions Inc	Estimated $138K - $175K a year	Experience using AWS and its data science capabilities.Experience performing pre-processing actions for text data sets.Experience with SQL in Oracle.
48	Senior Data Analyst	Arlington, VA 22203 (Ashton Heights area)	OTHSolutions	$140,000 - $160,000 a year	In-depth understanding of data modeling methodologies, database optimization, data mining and segmentation techniques.Data analytics: 10 years (Required).
49	Senior Data Scientist 3	Herndon, VA 20170	YSI	$125,000 - $130,000 a year	And other characteristics of data in predictive analysis, identifies/creates the appropriate algorithm to discover patterns.
50	Data Scientist: TV Data Products	Sterling, VA 20166	FourthWall Media	Estimated $100K - $127K a year	Combine strong storytelling with data analysis and visualizations.Strong data visualization skills combined with the curiosity to uncover facts and new…
51	Senior Data Scientist	Remote in Arlington, VA	Interos, Inc.	$120,000 - $160,000 a year	Strong understanding of data science fundamentals and data analysis techniques.Analyzing large open source and proprietary data sets to identify actionable…
52	Data Scientist	Washington, DC 20005 (Downtown area)	Ardent	Estimated $97.4K - $123K a year	Contribute technical input to data standardization and data governance processes and policies.We are seeking a Data Scientist to create AI/ML models and assist…
53	Data Scientist Associate	Arlington, VA 22202 (Aurora Highlands area)	American Institutes for Research	None	Develop systems for maintaining and checking the accuracy of data for assigned projects.Support efforts to collect, compile, validate, interpret, and analyze…
54	Senior Data Scientist- Cloud 04-DM0303	Chantilly, VA 20152	Probity Inc.	Estimated $167K - $211K a year	Designing and implementing innovative ways to analyze and exploit the Sponsor’s data holdings, particularly Cloud-related data holdings.
55	Lead Data Scientist	Arlington, VA 22209 (North Rosslyn area)	Redhorse	Estimated $126K - $160K a year	Manage a Data Science delivery team of one data scientist and two data analysts performing work on the government-provided PANDA platform.
56	Data Scientist	Chantilly, VA	VivusTech	Estimated $86.7K - $110K a year	Desired skills include programming in multiple languages (i.e. SQL, R, Python), working with large data sets, data collection, data normalization, and data…
57	Data Scientist	McLean, VA+3 locations	Coverent	Estimated $100K - $127K a year	Experience extracting insights from social media data using data analysis techniques.General understanding of data coding, data integrity, and statistical…
58	Data Scientist	Remote in Washington, DC	Everstream Analytics	Estimated $113K - $143K a year	Identify, retrieve, manipulate, relate and/or exploit multiple structured data and unstructured data sets from various sources.
59	Data Scientist	Arlington, VA	Sophinea Corporation	Estimated $89K - $113K a year	Experience consolidating information from various data sources.Gain a deep understanding of key business and data requirements to design and develop dashboards…
60	Senior Data Engineer	Remote in Arlington, VA	ls3staffing.com	$67.00 - $86.50 an hour	You will design, develop, and maintain systems for querying and processing data, working with data scientists to drive efficient solutions.
61	Senior Data Scientist	Sterling, VA 20166+1 location	Discovery Communications	Estimated $117K - $148K a year	Provide direction to senior/junior data scientists and review data science approaches, code, & deliverables.Identify appropriate data science solutions as new…
62	Data Scientist - Level I	Arlington, VA 22209 (North Rosslyn area)+2 locations	Redhorse	Estimated $73.1K - $92.5K a year	Experience in an ML engineer or data scientist role building ML models.Experience with integrated development environments, data integration, data…
63	Senior Data Scientist	Remote in College Park, MD	IonQ	Estimated $133K - $169K a year	We are looking for a data scientist who can work closely with our engineers in collecting and analyzing data from our quantum computers, to devise better…
64	Data Scientist	McLean, VA	Cognitio	Estimated $125K - $158K a year	Experience working with data manipulation, analytic/business insight tools, and data visualization experience.
65	Data Scientist	Tysons, VA+14 locations	Logistics Management Institute	Estimated $98.5K - $125K a year	Successful LMI Data Analyst demonstrate competency in data sourcing, data ingestion, data mapping, entity relationships, and data fusion/mediation.
66	Data Scientist Senior	Reston, VA	VTG	Estimated $150K - $191K a year	3+ years of experience within data science, data analytics, or data engineering.Experience with the integration of data from multiple data sources.
67	Data Scientist	Washington, DC	TAA Solutions LLC	$76,657 - $165,867 a year	This role sits with in OSSE’s CIO data management team working on various projects and business needs for multiple special education data systems.
68	Data Scientist- J8 WAD	Vienna, VA 22180	Group W	Estimated $114K - $144K a year	Archive study data and retrieve data from previous studies included in the archives.Experience with developing R scripts for pre-processing, post-processing,…
69	Data Scientist (2021-0240)	McLean, VA 22102	Acclaim Technical Services	Estimated $86.4K - $109K a year	Ability to synthesize and analyze large data sets.Proficiency with customer's internal data science environments and tools.
70	Senior Data Scientist	Remote in Washington, DC	Gtmhub	$130,000 - $160,000 a year	Maintain day-to-day data aggregation responsibilities and the integrity of the data;Familiarity with data management tools;Access to a 401(k)/Roth 401(k).
71	Senior Data Scientist	Remote in Arlington, VA 22202	Bidscale	Up to $150,000 a year	Work with Engineers, Product Managers, and Analytics personnel to specify product data requirements and strive for greater functionality in our data systems.
72	Senior Machine Learning Scientist 3	Herndon, VA 20170	YSI	$130,000 - $135,000 a year	Our benefits are very competitive that include 401(k), health, dental, and vision insurance, Life insurance, short-term and long-term disability insurance, paid…
73	Image Data Scientist	Lorton, VA	QinetiQ	Estimated $123K - $156K a year	Perform Radar data processing as an expert aiding and leading a team of data scientists to apply machine learning techniques to Radar imagery.
74	Data Scientist/Data Analyst (TS/SCI FS Poly)	Fairfax, VA 22030	Insight Xcite LLC	$145,000 - $235,000 a year	Undertake preprocessing of structured and unstructured data.Identify valuable data sources and automate collection processes.
75	Data Scientist Consultant	Washington, DC	Simatree	$75,000 - $150,000 a year	Knowledge of data structures, data modeling, replication and distribution, data/object relational database mapping.
76	Research Engineer/Data Scientist	Dulles, VA 20166+1 location	Technica Corporation	Estimated $114K - $144K a year	Professional experience with customer facing data visualization.Research and analyze cutting edge algorithms and technologies with a focus on Natural Language…
77	Junior Data Scientist	McLean, VA	Dark Wolf Solutions	Estimated $84.5K - $107K a year	3+ years as a data scientist or relevant experience.2+ years of experience with developing data models and algorithms to apply to data sets.
78	Data Scientist	Chantilly, VA+2 locations	Cypher Intelligence	Estimated $107K - $135K a year	Statistical techniques for analyzing data and visualization techniques for summarizing complex data analyses.Active/current TS/SCI with Polygraph.
79	Business Intelligence Data Analyst	Remote in Arlington, VA	Interos, Inc.	$72,000 - $96,000 a year	Perform hands-on work with data analysis, data visualization, data validation and quality assurance.Rigorously and creatively mine and analyze data; ensure…
80	Data Scientist	Vienna, VA 22180	BRMi	Estimated $111K - $140K a year	Develop custom data models and algorithms to apply to data sets.Assess the effectiveness and accuracy of new data sources and data gathering techniques.
81	Economist / Statistician	Washington, DC	US Consumer Financial Protection Bureau	$83,282 - $170,560 a year	U.S Citizens or U.S. Nationals; No prior federal experience is required.
82	Data Scientist	Hybrid remote in Merrifield, VA	DT Professional Services	Estimated $87.5K - $111K a year	Create insights from existing DEA data, and drive the collection of new data and ways to address new data.Work with large DEA data using descriptive statistics…
83	Sr. Data Analyst	Sterling, VA 20166	Info Span Global	Estimated $89K - $113K a year	Practical experience using advanced analytics to optimize one or more of the following areas is strongly preferred: data domains; data ownership or stewardship;…
84	Data Scientist, Monetization	Remote in Washington, DC	The Knot Worldwide	Estimated $101K - $128K a year	Answer strategic questions by analyzing behavioral data.They also work with our product team to develop data driven algorithms that improve features on the…
85	Data Scientist / Senior Data Scientist	Tysons Corner, VA	C3 AI	Estimated $134K - $170K a year	Collaborating with data and subject matter experts from C3 AI and its customer teams to seek, understand, validate, interpret, and correctly use new data…
86	Lead Data Scientist	Remote in Arlington County, VA	Pluribus Digital	Estimated $144K - $182K a year	Deeply understand customer mission and business processes and data landscape in order to provide strategic advice, driving data analytics and modeling effort to…
87	Data Scientist	Chantilly, VA 20151	Interclypse Inc	Estimated $108K - $137K a year	Our Data Scientist candidates should have have experience developing automation for data ingest and transformation, developing database structures, and…
88	Data Scientist	Remote in Reston, VA 20191	Octo	Estimated $113K - $143K a year	As a Data Scientist at Octo, you will be expected to contribute to an existing team of data scientists and data engineers to develop data science solutions and…
89	Senior Data Scientist	Merrifield, VA 22082	VSolvit LLC	Estimated $129K - $164K a year	Create insights from existing DEA data, and drive the collection of new data and ways to address new data.Work with large DEA data using descriptive statistics…
90	Data Scientist/Developer for Big Data/Machine Learning R&D	Herndon, VA 20171	D-Tech	Estimated $106K - $134K a year	1+ years of big data analytics, data mining, and machine learning experience with Apache Spark, TensorFlow, and related ML tools and development environments (e…
91	Data Scientist (Remote)	Remote in Washington, DC	Kitcheck	Estimated $126K - $159K a year	Prior professional experience as a data scientist.Demonstrable history of contributing on data pipelines, predictive models and data-centered projects.
92	Senior Data Analyst	Sterling, VA 20166	TechSur Solutions	Estimated $90.1K - $114K a year	Practical experience using advanced analytics to optimize one or more of the following areas is strongly preferred: data domains; data ownership or stewardship;…
93	Data Scientist	Springfield, VA	CEDENT	Estimated $130K - $164K a year	Uses exploratory data analysis techniques to identify meaningful relationships, patterns, or trends from complex data.Terms of Hire: Full time.
94	Data Scientist II- Action Officer (1988)	Washington, DC 20571 (Downtown area)+1 location	EXECUTIVE PERSONNEL SERVICES INC	$104,000 a year	Possesses knowledge of appropriate data sources to address the specific requirements of projects for monitoring, characterization, analysis and modeling.
95	Senior Data Analyst	Reston, VA 20191	Code42	Estimated $101K - $128K a year	Working closely with product managers, engineers, and data scientists on the Incydr product to identifying important questions and answer them with data.
96	Data Scientist	Herndon, VA 20170	Intrepid Solutions and Services, LLC	Estimated $105K - $133K a year	Enhance processes for data acquisition and management, large-scale data analyses, algorithm / model development /validation / implementation, and evaluation of…
97	Data Visualization Analyst	McLean, VA	Dark Wolf Solutions	Estimated $89.9K - $114K a year	Experience as a data scientist or relevant experience.Experience with developing data models and algorithms to apply to data sets.
98	SENIOR - Data Scientist	Bethesda, MD 20816	DarkStar Intelligence LLC	Estimated $132K - $167K a year	Handle processing and index requests against high-volume collections of data and high-velocity data streams.Work with junior Data scientists to elevate skills…
99	Lead Data Scientist	Merrifield, VA 22082	VSolvit LLC	Estimated $103K - $130K a year	Create insights from existing DEA data, and drive the collection of new data and ways to address new data.Work with large DEA data using descriptive statistics…
100	Data Scientist	Washington, DC	Clarifai	Estimated $96.2K - $122K a year	You will manage the development of labeled data sets.You will be responsible for the development of custom models to solve real world problems for business and…
101	Data Scientist/Econometric Modeler	Reston, VA 20191 (Hunter area)	Ventera	Estimated $96K - $122K a year	We are hiring for data scientists who have domain knowledge or an interest in Big Data, machine learning, natural language processing, image processing and an…
102	Senior Data Scientist	Chantilly, VA	Leffler Consulting	Estimated $112K - $142K a year	Provide expert advice and solutions to migrate from data calls and static reports to data pipelines and interactive dashboards with emphasis on data…
103	Senior Data Analyst	Sterling, VA	Precision Solutions	Estimated $98.3K - $124K a year	Practical experience using advanced analytics to optimize one or more of the following areas is strongly preferred: data domains; data ownership or stewardship;…
104	Data Scientist	Arlington, VA 22202 (Aurora Highlands area)	Areté	Estimated $89K - $113K a year	Mathematical ability and experience with physical data;Train deep neural network (DNN) and feature-based algorithms for classification and regression on…
105	Data Scientist	Rockville, MD 20852+2 locations	Axle Informatics	None	Conduct educational courses on data science and data sharing techniques.Conduct educational courses on data science and data sharing techniques.
106	Data Scientist (TS/SCI w/POLY REQUIRED)	McLean, VA	Eleccion, LLC	Estimated $105K - $134K a year	Statistical techniques for analyzing data and visualization techniques for summarizing complex data analyses.Experience with Cloud-based data analysis tools.
107	Data Scientist	Washington, DC	Praescient Analytics	Estimated $99.2K - $126K a year	Utilize data mining techniques to find patterns in large data sets.Provide data science and advanced data analytics to support DHS OIG investigations.
108	Data Scientist, Senior	Springfield, VA 22150+3 locations	TENICA and Associates LLC	Estimated $130K - $164K a year	Desirable skills and experience include synthetic aperture radar image science or analysis; other remote sensing imaging such as multispectral; programming and…
109	Senior Data Scientist	Arlington, VA	CareJourney	Estimated $116K - $147K a year	Create data mining architectures/models/protocols, statistical reporting, and data analysis methodologies to identify trends and derive insights from large data…
110	Scientist	Arlington, VA 22202 (Aurora Highlands area)	Areté	Estimated $99.6K - $126K a year	Assess algorithm performance on real-world data.At Areté, you will develop solutions critical to national security in the areas of remote sensing, signal…
111	Senior Data Scientist	Remote in Arlington, VA 22201	Excella	Estimated $115K - $146K a year	Using machine learning and data mining technique to understand the patterns in large volumes of data, identify relationships detect data anomalies, and classify…
112	Machine Learning Researcher	Ashburn, VA 20147	Howard Hughes Medical Institute	Estimated $64.6K - $81.8K a year	The Funke lab is looking for a Machine Learning Researcher who is excited about the development and application of computer vision and machine learning methods…
113	Healthcare Informatics – Data Scientist	Washington, DC 20001 (Judiciary Square area)	Carson Solutions LLC	Up to $92 an hour	D) Experience with data visualization.Identifies data quality issues for review and resolution.Transforms business data into dashboards and visualization…
114	Statistician, GS-1530-13, DE, (Open Continuous)	Washington, DC	US Office for Civil Rights	$103,690 - $134,798 a year	United States Citizens If you are a current or former federal employee or are eligible under a special hiring authority (VEOA, Schedule A, etc.), you may be…
115	Data Engineer/Scientist	Tysons, VA	Logistics Management Institute	Estimated $130K - $164K a year	Collaborate with systems architects, data scientists, and analysts to optimize the quality of data.Knowledge of ETL tools, data APIs, data modeling, and data…
116	Data Scientist	Chantilly, VA 20151	Cornerstone Defense	Estimated $135K - $171K a year	Experience using AWS and its data science capabilities.Experience performing pre-processing actions for text data sets.Experience with SQL in Oracle.
117	Data Scientist	Tysons, VA	iCatalyst	Estimated $103K - $130K a year	Knowledge of data analysis and industry data sources.Process structured and unstructured data.Present information using data visualization techniques.
118	Data Scientist (Bioinformatics)	Rockville, MD 20850	Psomagen Inc	None	DNA sequencing data analysis (WGS/WES).Non-DNA sequencing data analysis (WTS/Epigenomics).Perform customized data analysis – Build customized analytic…
119	Machine Learning Engineer	Tysons, VA	Pangiam	Estimated $96.5K - $122K a year	At Pangiam, we have assembled a diverse team of computer vision technologists, former government leaders, and industry veterans with a track record of affecting…
120	Data Engineer/Data Scientist	Washington, DC+2 locations	Tallon Recruiting and Staffing	Estimated $125K - $158K a year	Create new JDBC data connectors.This person will also assist in connecting data sources and optimizing use of data within a customized software solution.
121	Sr. Data Scientist - Corporate@ Arlington, Virginia	Arlington, VA+1 location	CEDENT	$105,000 - $150,000 a year	Conduct exploratory data analysis from complex data sources and build key data sets to support Company’s mission.Terms of Hire: Full Time.
122	Senior Data Scientist	Hybrid remote in Fairfax, VA 22030	Trident Systems Inc	Estimated $114K - $144K a year	Data Analytics work will be performed on streaming sensor data including accelerometers, voltage/current sensors, communications bus messages, and other…
123	Senior Data Scientist	Temporarily Remote in McLean, VA+2 locations	Macro Solutions	Estimated $118K - $150K a year	Proficient in building data processing pipelines.Develop and maintain scalable data pipelines and builds AI/ML models to support our lines of business.
124	Senior Data Scientist	Remote in Washington, DC	Jerry	Estimated $124K - $157K a year	You will join a team of data engineers, data analysts and data scientists.Partner with other data scientists to evolve, optimize and integrate machine learning…
125	Geospatial Data Scientist	McLean, VA 22102	Elder Research Inc	Estimated $71.6K - $90.6K a year	Knowledge of best practices in data management, data standards, and data quality.Experience with data preprocessing/munging.
126	Junior Data Scientist | TS/SCI	Springfield, VA 22150	Connect Talent Solutions	Estimated $85.6K - $108K a year	You will combine analytic, Python, and R skills to discover and solve data problems obscured to the layman by the sheer volume of data, apply fuzzy matching and…
127	Data Scientist	Reston, VA 20191 (Hattontown area)+4 locations	Bigbear.ai	Estimated $118K - $150K a year	Manufacture representative, notional data for use by the development team when representative data is not available.Validate the outputs of the solution.
128	Statistician	Washington, DC	U.S. Department of Homeland Security	$85,838 - $116,788 a year	Recommending technical approaches to the compilation and presentation of data sets.Ensuring statistical accuracy throughout the collection and reporting of all…
129	Data Scientist	Hybrid remote in Washington, DC 20007	Strider	Estimated $117K - $148K a year	Tackle complex data challenges ranging from ad hoc data requests to year or multi-year long research efforts.Define and implement data strategies to accelerate…
130	Data Scientist, Washington DC	Washington, DC	Rhombus	Estimated $117K - $148K a year	Validation and quality assurance of data, models and results.Large-scale data processing and implementing batch processing pipelines in HPC or cloud…
131	Data Scientist IV	Chantilly, VA 20151	Arcfield	Estimated $118K - $149K a year	Knowledge of databases, data structures, and data architectures.Experience applying statistical analysis to large data sets.Familiarity with the RMF process.
132	Data Scientist III - 100% Remote	Remote in Bethesda, MD 20814	Radian	$116,400 - $180,400 a year	Deep experience with data pipelines, data tools, and data organization for analytics.Comprehensive understanding of data structures, data modeling and software…
133	Data Analyst	Washington, DC	SBG Technology Solutions	Estimated $84.5K - $107K a year	Experience building interactive data visualizations and dashboards and similar tools to communicate key operational metrics to senior leaders and stakeholders.
134	Lead Systems Engineer/Data Scientist	Chantilly, VA 20151	Peraton	Up to $177,424 a year	You will lead in research, development, and demonstration activities related to various data technology areas.Colorado Salary Minimum: $82,992.00.
135	Mid to Senior Geospatial Data Scientist	Washington, DC 20004 (Downtown area)	EpochGeo	$125,000 - $175,000 a year	Our developers, analysts, and data scientists have a proven track record applying open-source innovative technology, data science, and actionable analytics to…
136	Senior Data Analyst	Fairfax, VA	GEMINI INDUSTRIES	Estimated $104K - $132K a year	Experience synthesizing vast amounts of complex technical data into management level information.Synthesize large amounts of complex technical data into…
137	Computer Vision (CV)/ Artificial Intelligence (AI)/ Machine...	Ashburn, VA 20148	Stream4Tech	Estimated $63.1K - $79.9K a year	Appreciation of data modelling, software architecture and data structures and.Undertaking machine learning experiments and test.
138	Data Scientist	Arlington, VA 22209 (North Rosslyn area)+2 locations	Redhorse Corporation	Estimated $79.8K - $101K a year	Delivery Teams are primarily responsible for data analysis/data science work supporting the following functions:Sustain existing WUC predictive failure models.
139	Sr. Data Analyst	Silver Spring, MD 20910	Discovery Communications	Estimated $99.5K - $126K a year	Bachelor’s degree in Computer Science, Data Analytics or related field and 2- 5 years experience as a data analyst, business analyst, data engineer, data…
140	SENIOR- Data Analyst	Bethesda, MD 20816	DarkStar Intelligence LLC	Estimated $71.8K - $91K a year	Advise applications development staff data solutions to business problems, data architectures, database management system facilities, and capabilities.
141	Senior Data Scientist/Machine Learning Engineer	Remote in Washington, DC 20057+17 locations	Recruiting From Scratch	$140,000 - $200,000 a year	Work with cross-functional teams, including lawyers, data protection and security researchers.Gather training data, and train and evaluate state-of-the-art…
142	Junior AI/ML Software Developer (Remote)	Remote in McLean, VA 22102+1 location	Paradyme Management	Estimated $59.8K - $75.8K a year	Build and improve tools for users to understand and analyze large-scale data.Together we’re accelerating our client’s digital transformation through the…
143	Senior Data Analyst	Sterling, VA 20166+1 location	REI Systems	Estimated $90.1K - $114K a year	Practical experience using advanced analytics to optimize one or more of the following areas is strongly preferred: data domains; data ownership or stewardship;…
144	Data Warehouse Tester	Reston, VA	Metric5	Estimated $89.2K - $113K a year	Extensive backend testing by developing, modifying, and executing SQL queries for data validation and data verification (Oracle preferred).
145	Data Scientist (Clearance Required)	Hybrid remote in Washington, DC 20006	Arc Aspicio	Estimated $107K - $136K a year	3+ years of experience working with analytical techniques, relational databases, data modeling, and data visualization.
146	Data Scientist	Fairfax, VA 22030	SoSACorp	Estimated $108K - $137K a year	Perform as a data scientist, helping the team on a distributed scalable Big Data store, including Apache Accumulo, Apache Hadoop, MapReduce programming and…
