	Title	Description	photo_link	category	price	url	seller_type	seller_name	listing_type	pet_type
50	      beautiful pedigree Siberian female	      gorgeous female Siberian cat for sale due to no fault of her own. 2 years old, litter trained and scratch trained. grown up around dogs and cats so very social. indoor cat ONLY. extensive questions wi	      https://assets.pets4homes.co.uk/image/2904b962-8ddb-4c86-acd6-e02c2f96f147/image_wm/image.webp	      Pets > Cats > Siberian	1000	        /classifieds/c2xn5ghvr-beautiful-pedigree-siberian-female-plymouth/	          Person	          Kelly J.	sale	cats
51	      Sphynx kittens - ready to reserve	      One boy and two girls are currently 6 weeks old. The boy is blue like his mother. One girl is light grey, the other very dark grey. There's a 50/50 chance their eyes will be blue - this will be known 	      https://assets.pets4homes.co.uk/image/6a63e309-4d81-4ce1-9199-440b151c2a44/image_wm/image.webp	      Pets > Cats > Sphynx	695	        /classifieds/yrl-dvfdo-sphynx-kittens-ready-to-reserve-newton-abbot/	          Person	          Milena S.	sale	cats
52	      Kittens for sale mother is British blue	      Pedigree Mum escape father unknown. Love playing with children and dogs very playful.  All litter trained. Eating well both wet and dry. Looking for a loving forever home.	      https://assets.pets4homes.co.uk/image/cd66a10b-ea96-465b-a44e-288975a363fa/image_wm/image.webp	      Pets > Cats > American Shorthair	80	        /classifieds/v8wqjach3-kittens-for-sale-mother-is-british-blue-newton-abbot/	          Person	          Sarah M.	sale	cats
53	      GCCF registered British shorthair kittens	      We are pleased to present our 2022 litter .Some of the most beautiful pedigrees ,GCCF registered British Shorthair kittens in the UK; Both parents are excellent examples of the breed, come from champi	      https://assets.pets4homes.co.uk/image/75b0c4f1-d7c6-4775-880d-e9cdad392771/image_wm/image.webp	      Pets > Cats > British Shorthair	995	        /classifieds/6yl-bp5i5-gccf-registered-british-shorthair-kittens-callington/	          Organization	          Labradorite 	sale	cats
54	      Beautiful kittens	      Mixed litter.  Ready now , raised in family home , flea treated and wormed . Used to dogs and other cats 	      https://assets.pets4homes.co.uk/image/ed3b71a5-dbd5-4327-80f7-7e55bc053823/image_wm/image.webp	      Pets > Cats > Mixed Breed	150	        /classifieds/2k1-ygqge-beautiful-kittens-torquay/	          Organization	          Lee D.	sale	cats
55	      LAST 2 LEFT!!! GCCF BSH Black Tipped Kittens	      We are registered GCCF breeders and have our own prefix.\n\n\nThese gorgeous kittens are registered Pet only. they will make amazing pets and live indoors with us. \n\nBoth parents are from champion lines 	      https://assets.pets4homes.co.uk/image/82719d48-ec61-489f-b0d5-d106f93a997f/image_wm/image.webp	      Pets > Cats > British Shorthair	900	        /classifieds/yzhknosjp-gccf-silver-shaded-black-tipped-kittens-plymouth/	          Organization	          James P.	sale	cats
56	      Beautiful kittens	      Our lovely kittens are ready to leave us shortly. The mother has a wonderful temperament and the kittens are also very loving. Well handled. Wormed & flead. 	      https://assets.pets4homes.co.uk/image/3efc6ebc-ff6b-4a86-8a23-7a5eef06750e/image_wm/image.webp	      Pets > Cats > Mixed Breed	150	        /classifieds/gpto4lxvz-beautiful-kittens-plymouth/	          Person	          Laura H.	sale	cats
57	      Bengal kittens	      Beautiful litter of 7 bengal kittens. \nWe have a mix of marble and rosetted bengal kittens: \nReserved:\n1 marble boy (Yellow) \n1 rosetted/spotted girl (Green) \n1 Rosetted/Spotted boy. (Purple) \n\nAvaila	      https://assets.pets4homes.co.uk/image/463f7dbd-a9db-49ba-a767-332fbd4aad02/image_wm/image.webp	      Pets > Cats > Bengal	635	        /classifieds/lyqbijuws-bengal-kitens-gunnislake/	          Person	          Ashleigh R.	sale	cats
58	      Pure British Shorthair Kittens	      Our family pets Matilda & Freddie, both GCCF/TICA registered pedigree British shorthair cats have had a one off litter. \n\nWe are lucky to have four gorgeous chunky kittens. Three boys, one girl. \n\nBla	      https://assets.pets4homes.co.uk/image/f172f5fd-0edc-48c0-b58b-06d8e71c943e/image_wm/image.webp	      Pets > Cats > British Shorthair	800	        /classifieds/avvseidj2-pure-british-shorthair-kittens-plymouth/	          Person	          Hannah Y.	sale	cats
59	      Kittens	      4 Tabby’s - all girls. 3 greys - 2 girls and 1 boy. All kittens are doing well, eating wet feed and dry kitten feed. Are litter tray trained. Will be ready for their forever home from 18 June 2022.	      https://assets.pets4homes.co.uk/image/6e10b87d-8a66-4747-8867-3b4934394357/image_wm/image.webp	      Pets > Cats > Mixed Breed	100	        /classifieds/exrdxvrwt-kittens-newton-abbot/	          Person	          Nadine M.	sale	cats
60	      Kittens 	      We have 4 lovely kittens! 2 are boys and 2 are girls. Thry are litter trained on the Litter Robot, use automated foods and drinking systems. They eat both dry and wet food.\n\nThey are very cuddly and c	      https://assets.pets4homes.co.uk/image/dabe96fc-0286-47bd-8abf-4e66b4232181/image_wm/image.webp	      Pets > Cats > Mixed Breed	50	        /classifieds/gzo1mczjp-kittens-torquay/	          Person	          Rebecca R.	sale	cats
61	      2 Stunning Grey British Shorthair X Kittens	      1 dark grey kitten with stripes \n1 grey kitten\nMother is a pure breed British Shorthair (registered)\nGrown up in a house with other kittens and cats\nChildren friendly \nGender is unknown as of now\nMess	      https://assets.pets4homes.co.uk/image/d5414ce8-032f-4121-a338-fc49d23b60da/image_wm/image.webp	      Pets > Cats > British Shorthair	350	        /classifieds/drrmkxbwn-2-stunning-grey-british-shorthair-x-kittens-saint-austell/	          Person	          Eleni L.	sale	cats
62	      Beautiful kittens need adopting/new homes	      My tabby DSH has given birth to 5 healthy babies\n4 black and white - \n1 all black \n\nThey are all raised in my family home. Viewing is welcome once they are 6 weeks old.\nThey are raised around other ki	      https://assets.pets4homes.co.uk/image/d6cf49cd-e13c-49de-baa8-4f8f6c2f7014/image_wm/image.webp	      Pets > Cats > American Shorthair	185	        /classifieds/7elkmyuwf-beautiful-kittens-need-adopting-new-homes-newton-abbot/	          Person	          Steffi L.	adoption	cats
63	      cuckoo catfish, Synodontis multipunctatus	      approx 5 years old,\nlooking for a new home in a big tank, must go with larger fish or bottom feeders without longfins	      https://assets.pets4homes.co.uk/image/6bda9475-61df-4ed3-b6a3-191793708062/image_wm/image.webp	      Pets > Fish > Catfish	10	        /classifieds/se5n82rou-cuckoo-catfish-synodontis-multipunctatus-liskeard/	          Person	          Luke A.	sale	fish
64	      rare blue Ramshorn snails	      fab cleaners, delivery and postage available. happy in most environments. happy to answer questions on here or via message or WhatsApp babies 3 for £5 or adults £5 each free postage	      https://assets.pets4homes.co.uk/image/d9c78237-5efc-4027-bedd-1d05d9e7945b/image_wm/image.webp	      Pets > Fish > Snails	5	        /classifieds/gujeecvnr-rare-blue-ramshorn-snails-bodmin/	          Person	          Emma B.	sale	fish
65	      rare blue ramshorn snails	      babies available now as well as adults. great at keeping the tank clean and beautiful to look at. great company in any tank. delivery via post is possible for 2.50	      https://assets.pets4homes.co.uk/image/2da81eae-1455-40e0-94d1-cbd6957b9362/image_wm/image.webp	      Pets > Fish > Other/Mixed Breed	5	        /classifieds/x8jjk1-kp-rare-blue-ramshorn-snails-bodmin/	          Person	          Emma B.	sale	fish
