	Title	price	species	age	gender	description	seller_name	seller_location	seller_type	listing_type	pet_type
43	A really healthy male	£300	Ragdoll	2 years	unknown	He is a lovely cat called Roully, he is a healthy male, he is handsome, I get all his papers. And he is fully ready for action, I will be waiting for your text and call, he also love to play and i liv	Shady A.	Bournemouth(9.4 miles away)	Individual	stud	cats
44	Looking for a ginger stud	£100	British Shorthair	1 year	unknown	Hi, I’m looking for a ginger stud for my gorgeous girl, she is a very affectionate and petite loving girl.	TJ H.	Southampton(22.7 miles away)	Individual	stud	cats
45	Exotic longhair CFA registered stud	£200	Exotic	1 year	unknown	Mishka is a beautiful exotic long hair male, imported from Siberia. Registered for show and breeding with CFA. From a small to medium size line that includes Dark Daimond, L'EdenLover, Bolshevik etc -	Fluffykatz	Warminster(27.3 miles away)	Breeder	stud	cats
46	Big European Maine Coon stud	£300	Maine Coon	11 months	unknown	"♣️ ACE♣️ 

💙NS24 silver spotted tabby, shaded 
    lines    
💙All tests N/N
💙This handsome boy is available to
     open stud to registered Maine 
     Coon Queens.
💙Champion bloodlines 
💙All gir"	Natalie H.	Poole(6.8 miles away)	Breeder	stud	cats
47	Stud looking for female	£250	British Shorthair	6 weeks	unknown	My beautiful boy is now ready for a lady. I would love to have a litter form him. He’s a healthy, loving and the most affectionate boy. 	Raluca M.	Southampton(28.3 miles away)	Individual	stud	cats
48	Scottish Fold for stud	£100	Scottish Fold	1 year	unknown	"Beautiful almost 2 year old male looking for stud service. He is an indoor cat but loves going out on adventures (on a leash only). Very calm, good with kids, playful. 
Looking for pedigree breeds onl"	Aleksandra L.	Southampton(26.4 miles away)	Individual	stud	cats
49	Siberian NM for stud	£250	Siberian	1 year	unknown	"young Siberian NM with full pedigree.

Details and arrangements on the phone, face time WhatsApp

07557227503"	Mina B.	Bournemouth(9.2 miles away)	Individual	stud	cats
50	Stunning Maine Coon available for stud	£500	Maine Coon	2 years	unknown	"Full active register silver classic proven Maine Coon Stud cat. 
Russian import in 2021.

He is a very friendly and loving cat, perfect example of the breed, he is kept as apart of our family, great w"	Lucie B.	Southampton(23.5 miles away)	Individual	stud	cats
51	Beautiful Siamese Blue pointed FOR STUD 	£250	Siamese	3 weeks	unknown	"Meet Alejandro 
He is a blue pointed Siamese boy registered as GCCF Active. 
He is available to active registered girls. 

Alejandro is a very friendly and gentle boy. He loves other cats and has nume"	QueenOfCats	Salisbury(25.3 miles away)	Breeder	stud	cats
52	NOT FOR SALE - STUD ONLY	£50	Bombay	7 years	unknown	"Two exceptionally beautiful and well-behaved brothers, with great temperaments and great personalities, playful and loving are looking for theirs queens.
They are inside cats and have been health che"	Daniela D.	Bournemouth(9.4 miles away)	Individual	stud	cats
53	Ragdoll experienced Stud Beautiful blue eyes	£200	Ragdoll	6 years	unknown	Leo is stunning ragdoll stud, 6.5 y.o. Proven experienced, in perfect health, very fluffy. Very gentle nature, with the most stunning blue eye colour, is available to vaccinated females, he has produc	Olga R.	Romsey(25.6 miles away)	Individual	stud	cats
54	Looking for munchkin stud for my 1st time mum	£200	Munchkin	1 year	unknown	My female is constantly in heat. We've had her from a kitten as we had her mother. Now she is 2 and constantly in heat. I would like her to have 1 litter before she us spade and I would also like a mu	Dani	Salisbury(27.9 miles away)	Breeder	stud	cats
55	Exceptional stud Boy offered	£500	Maine Coon	1 year	unknown	Here is my big and beautiful stud boy Denver, pedigree name: Titoto Sean coonery. He is a Brown Classic Tabby Maine coon, Sire to our boy is, champion Iolo De Laf (IMP) who has qualified for internati	kerrie d.	Southampton(25.2 miles away)	Breeder	stud	cats
56	Proven Blue Boy available for Stud Duties	£200	British Shorthair	1 year	unknown	My beautiful boy is available for stud duties, Bentley is most loving affectionate boy. All Queens must be snap tested. Bentley is GCCF registered ACTIVE, blood group B and also a carrier of Cinnamon.	Kathryn13	Bournemouth(5.9 miles away)	Breeder	stud	cats
57	Very handsome Afro - Ragdoll stud	£200	Ragdoll	6 years	unknown	Afro is a beautiful and handsome boy. He is blue point bicolor,  registered as active with Gccf,  TICA and FIFe.  He is a very healthy and massive,  sweet character, lovely natured. All genetic tests 	Magdalena B.	Bournemouth(7.9 miles away)	Individual	stud	cats
58	Very handsome Afro stud 	£200	Ragdoll	6 years	unknown	Afro is a blue point bicolor Ragdoll male. He is registered active status with Gccf, TICA and FIFe. Lovely character, very patient, pleasant natured and sweet tempered. He is massive, very strong and 	Raggaragdolls	Bournemouth(9.4 miles away)	Breeder	stud	cats
59	Piterbold Sphynx kittens 1 boy left 	£590	Sphynx	12 weeks	1 male / 7 female	"We have 2 different  amazing Sphynx kittens.  4 boys and 5 girls! 
From 2 Queens 
First 4 kittens born 7 of March All sold
Second 5 kittens born 13 of March 
4 girls and 1 boy
And we have another 5 just born on the 28 of March 
2 girls left and
1 boy
We sell kittens more when 5 years. Never have a problem with health. All kittens very well settled when they live as home.
P"	Place of the dream Sphinx cattery 	Southampton(28 miles away)	Breeder	sale	cats
60	💎 Gorgeous Seal Mitted Active Male 🍫 Carrier 💎	£2,000	Ragdoll	1 year	unknown	"💙✨️ We have Our Very Handsome Tica Registered Active Stud Boy Cozmo Available to the Purrfect New Owner ✨️💙

🐾💎 Cozmo is Seal Mitted with Amazing Blue Eyes, He is of Large Build, Great Weight, Thick Coat, Very Handsome. He is Super Friendly when he gets to know you, Loves a Belly Rub 🥰
He is also Great with the Ladies 💕
He has Mated 2 of Our Females who are due next "	Pixidollz	Bruton(27.7 miles away)	Breeder	sale	cats
61	Snow mink Bengal looking for new home	£275	Bengal	4 years	1 female	"
Ex breading Queen looking for her forever home,she is a Beautiful girl and loves attention,is good with other pets.
Was a amazing girl just ready for chilling time now with her new family.
She is tica registered and recently been neutered,for anymore information please don’t hesitate to ask"	WILDCATSUK	Poole(6.5 miles away)	Breeder	sale	cats
62	Siamese x ragdoll male kitten 	£400	Siamese	14 weeks	1 male	Siamese x ragdoll kitten for sale he is 14 weeks old, flead wormed and litter trained ready to leave home. He is a playful little boy and absolutely beautiful but with 3 small children and other pets 	Lauren H.	Eastleigh(28.6 miles away)	Individual	sale	cats
63	2 adorable kittens remaining 	£200	Mixed Breed	9 weeks	1 male / 1 female	2 adorable kittens remaining from litter of 4 born 3rd April and they will have their first vaccinations. Mum can be seen she is a small tortoiseshell dad is a large ginger and white cat from down the	Amy H.	Southampton(26.2 miles away)	Individual	sale	cats
64	Beautiful kittens Grand champion history	£1,250	Bengal	8 weeks	2 male / 2 female	"Absolutely stunning litter of beautiful snow lynx and brown kittens from great bloodlines with lots of grand champion and champion history. Great type; thick and shiny fur, symmetrical pattern with defined rosettes, strong body. All kittens are very affectionate, playful, full of love and joy. Can be seen in our house with the parents.
Parents PRA-b and Pkdef tested negati"	Eden Gardens Cattery	Poole(7.1 miles away)	Breeder	sale	cats
65	Fluffy kittens	£200	Mixed Breed	5 weeks	4 female	"I have 2 ginger girls and 2 tortoiseshell fluffy kittens . They can be seen with mum .
They are being wormed and treated for Fleas "	Rachel A.	Eastleigh(29.4 miles away)	Individual	sale	cats
66	TICA Reg Ragdoll Kittens	£850	Ragdoll	12 weeks	1 male / 1 female	"Beautiful TICA Registered Ragdoll Kittens, Fully Vaccinated, Microchipped, HCM and PKD Clear, Come With Insurance, Kitten Pack And Lifetime Of Help And Support.  Ready To Reserve Now.  Will Be Ready For Loving Permanent Indoor Homes From 13 Weeks.

BLUE MINK BOY - AVAILABLE 
BLUE MINK GIRL - AVAILABLE 

Please call or message on my mobile."	Clare R.	Southampton(27.4 miles away)	Licensed Breeder	sale	cats
67	TICA Registered Maine Coon Kittens GIRL AVAILABLE	£1,650	Maine Coon	10 weeks	1 male / 1 female	"All of our breeding cats are imports, we have carefully chosen our queen's and King not just because of their colour but because of their lineage and type. All of our girls parents' come from championship lines which basically means they are a fantastic example of the breed.

Not only are we focused on type but health and temperament is a fundamental part of any animal.

A"	SignaturePaws M.	Bournemouth(9 miles away)	Individual	sale	cats
68	Pure Bengal females	£600	Bengal	9 weeks	3 female	"***Ready for forever home ***
Price reduced... 
Two beautiful girls left ... 
We are proud to present our beautiful Pure Bengal femals kittens. Mum Luna has a litter of 3 stunning Kittens...

Born 28th March 2022, they are ready to leave home in almost 3 weeks!!

Both parents are extremely healthy cats. Mother is a Melanistic black bengal and dad is snow lynx Bengal with b"	Eliza S.	Southampton(25.6 miles away)	Individual	sale	cats
69	Kittens for sale	£75	Mixed Breed	7 weeks	5 male	"Ginger/ Black and white / Ginger and white
Very good house kittens, used been with people and a dog
Not farm cats"	ELMIRA W.	Wincanton(23.8 miles away)	Individual	sale	cats
70	Cat for sale	£100	British Longhair	1 year	1 female	Our lovely cat is for sale. She is friendly and very fluffy. She is great around friendly children. She does not like other cats. She mustgotoahomeand be the only pet. This is a must. Only rehoming he	Sarah D.	Eastleigh(29.2 miles away)	Individual	sale	cats
71	🐾LAST Bengal Kitten for sale 🐾 Insured 🐾 	£550	Bengal	9 weeks	4 male	"One Beautiful and playful Striped Bengal kitten left! 🐯 He was the largest of the litter and has a big personality! 

Loving homes only for these precious babies. Excellent kittens from amazing Bengal lines. 
 
We are very proud to announce the birth of Beaus second litter of 4 beautiful boy kittens with Rambo.  

Beau is a wonderful Mother, very affectionate and playful."	Shona P.	Southampton(28 miles away)	Individual	sale	cats
72	ginger boy kitten for sale	£150	Mixed Breed	8 weeks	2 male	ginger boy kitten for sale. lovely temperament, ready to go now. Picture of mum attached. £150 collection only from Shaftesbury 	Charlotte B.	Shaftesbury(14.7 miles away)	Individual	sale	cats
73	Mixed breed	£170	Mixed Breed	10 weeks	1 male / 1 female	We just have 2 left kittens Sphynx and Normal cat kittens. Very healthy kittens,  eating very well,  use cat litter perfect,  playful,  lovely 😍 kittens 	Place of the dream Sphinx cattery 	Southampton(28 miles away)	Breeder	sale	cats
74	Seal Tabby Point Siamese	£600	Siamese	14 weeks	2 male / 1 female	"Seal Tabby Point Siamese 
DOB 01/03/
two males are available now.
They have a fantastic temperament and a wonderful personality

Mother is pure Seal Tabby point Silver Siamese ( Lexi please see the pictures )
Father is pure blue point Siamese ( Gizmo please see the picture ) I do not own the father but
Both parents can be seen, 
the father of the kittens living at a differ"	Ilona P.	Bournemouth(9.4 miles away)	Individual	sale	cats
75	Tabby cat looking for a new loving home.	£50	British Shorthair	5 years	unknown	"Poppy is a 5.5 year old rescue cat. We got her when she was 6 months old.  She loves to sit on your knee in the evening, paw a soft blanket, hide in boxes and be made a fuss off. She is timid and doesn't like lots of loud noises or dogs! She is fine with older children but not babies. She needs to have access to outside space as she loves to spend time outside. 

We really"	Ben S.	Bournemouth(7.8 miles away)	Individual	adoption	cats
76	Russian Blue x male kitten for adoption 	£550	Russian Blue	9 weeks	1 male	 I help a very small cat rescue in Spain called GRANADA CAT RESCUE and also Happycatspain&Rescue ( both the same ….but two fb pages ) . We are looking for a responsible adoption ( all homes are subjec	Granada Cat Rescue	Blandford Forum(7.1 miles away)	Rescue/Charity	adoption	cats
77	Beautiful girl looking for a loving home	£150	Mixed Breed	1 year	1 female	"This sweet girl is very playful and cheeky.  

She is a confident kitty and settle in quickly in a new home but cuddles are on her terms, she needs to bond and trust you, but once she does she is very"	Becky M.	Dorchester(20.9 miles away)	Breeder	adoption	cats
78	Handsome boy looking for a forever home	£150	Mixed Breed	4 years	1 male	"This affectionate, sweet, calm little boy really deserves a lovely home.

He was  found with a broken jaw caused by being hit by a car. The broken jaw had already set in place and after a specialist e"	Becky M.	Dorchester(20.9 miles away)	Breeder	adoption	cats
79	mixture of tropical fish	£20	Gouramis	7 weeks	unknown	I have 1 x kissing gourami 2 x clown loach 1 x red fin shark 1 x albino shark 1 x rustic plec 2 x dwarf puffer fish 1 x shrimp and a couple of other fish don’t know what they are called the sharks hav	Leah b.	Lymington(18 miles away)	Individual	sale	fish
80	large chocolate pleco	£60	Catfish	1 year	unknown	Large chocolate pleco, cream in colour with black and brown spots. fairly large fish around 7-8inchs beautiful addition too any tank. very peaceful and great at keeping the tank clean. message me for 	fabien p.	Warminster(26.5 miles away)	Individual	sale	fish
81	Stripped rafel talking catfish	£80	Catfish	1 year	unknown	Female stripped rafel talking catfish, by far one of the coolest looking catfish with barbs lined down the sides of her and large razor sharp fins. owned for over a year and never had a problem with h	fabien p.	Warminster(26.5 miles away)	Individual	sale	fish
82	silver arrowanna	£80	Other/Mixed Breed	1 year	unknown	Silver arrowanna male, owned him for about a year now and he’s grown too about 6-7inchs long now. beginning to become quite a fish very aggressive when comes too feeding but gets along fine with other	fabien p.	Warminster(26.5 miles away)	Individual	sale	fish
83	3 x Clawed frogs wild type,3 males I believe,	£0	Other/Mixed Breed	2 weeks	unknown	"Reducing the number that I have as the tank isnt big enough.
Collect only please from Bournemouth
Please read up on these funny frogs.
Good home essential"	Jacqueline s.	Bournemouth(8.3 miles away)	Individual	sale	fish
84	Betta splendens plakat dragons 	£2	Bettas	4 months	unknown	"Few males available for 4£ each blue dragon plakat and black koi plakat 
Females 2£ each various colours "	Fluffykatz	Warminster(26.1 miles away)	Breeder	sale	fish
85	125L full tropical set up	£150	Other/Mixed Breed	13 weeks	unknown	I have available a fully set up and stocked tropical fish tank. It includes the tank itself with filter, lights, heater, sponge filter, stool suction filter and decor. It also includes all the fish, w	Peaches L.	Southampton(28.3 miles away)	Breeder	sale	fish
86	YELLOW LAB CICHLIDS 2.5cm	£3	Cichlids	8 weeks	unknown	Good morning, I breed yellow labs and currently have 17 for sale they are currently 2.5cm but can grow to 15cm. £3, price will increase as the grow and I will update if it hasn’t been updated that is 	George O.	Salisbury(27.1 miles away)	Individual	sale	fish
87	Flower horn cichlid red dragon	£50	Cichlids	2 years	unknown	"Red dragon flower horn cichlid. About 2 yrs old, beautiful condition and good big size. Probably palm size. Very friendly!!
Believed to be male.
Only selling due to Illness and can’t look after all my"	Dylan B.	Salisbury(25.3 miles away)	Individual	sale	fish
88	blue dream shrimp	£3	Shrimps	6 weeks	unknown	selling these shrimp as we can’t look after them properly anymore due to a change in circumstances. collection only. need gone asap! not sure how many there are but will update when I’ve counted. ther	Kim M.	Christchurch(11.5 miles away)	Breeder	sale	fish
89	amano shrimp	£3	Shrimps	2 years	unknown	selling Amano shrimp due to my mums health deteriorating and can’t look after them properly so need gone asap! they’re all healthy. not sure how many there are but will update when I’ve counted, £3 ea	Kim M.	Christchurch(11.5 miles away)	Breeder	sale	fish
90	albino corydoras	£10	Corys	1 year	unknown	Need to sell these 2 corys due to my mums health deteriorating and I’m away at uni so can’t look after them so need gone asap! they’re both healthy but do need to be in a group of at least 4 but ideal	Kim M.	Christchurch(11.5 miles away)	Breeder	sale	fish
91	Breeding group	£40	Cichlids	1 year	unknown	Here I have a breeding group of ice blue top greshakei cichlids, there are 11 fish so breaking them into 2 groups of 5 and 6	Paul A.	Poole(7.7 miles away)	Individual	sale	fish
92	Ghost carp	£0	Koi Carp	3 years	unknown	2 x 30-40cm ghost carp. Unsure of age as passed to us. Other fish are available but unsure of breed. Pick up only. Please bring equipment to catch and transport. 	Alice A.	Brockenhurst(23.6 miles away)	Individual	adoption	fish
93	Red tail shark	£0	Sharks	1 year	unknown	For adoption a red tail shark. I want to rehome him because I want to change the tank. He is so beautiful.	Sorin M.	Southampton(28.7 miles away)	Breeder	adoption	fish
94	Pedigree Dutch Spotted ewe lamb	£1,750	Sheep	14 weeks	Female	" 
Pedigree Registered Ewe lamb

Exceptionally well bred and eye catching ewe lamb  by a top Dutch spotted tup of a very flashy imported ewe.
Not trimmed or pampered   just out at grass and weaned this"	Emma	Yeovil(29.1 miles away)	Breeder	sale	livestock
95	Kunekune x pigs 5 available male & female 50 pound	£50	Pig	9 months	Mixed	"Here we have 5 kunekune crosses 
3 girls 
2 boys 
50 pound each 
Dt9 area just out side of Dorchester "	Tracey H.	Dorchester(17.5 miles away)	Individual	sale	livestock
